FBtr0420823	TGA	35
FBtr0256235	TAA	197
FBtr0419059	TAA	17
FBtr0253557	TAA	17
FBtr0253549	TAA	17
FBtr0253550	TGA	34
FBtr0421316	TGA	601
FBtr0253552	TGA	80
FBtr0253553	TAA	186
FBtr0241173	TAA	25
FBtr0247163	TAA	58
FBtr0247162	TAA	180
FBtr0420925	TGA	17
FBtr0415762	TAA	127
FBtr0419792	TAA	127
FBtr0419567	TAA	9
FBtr0242793	TAA	118
FBtr0242790	TAA	355
FBtr0419758	TAA	182
FBtr0243047	TAG	116
FBtr0416197	TAA	26
FBtr0248256	TAA	64
FBtr0419097	TGA	74
FBtr0416563	TGA	8
FBtr0421780	TAA	154
FBtr0256207	TAG	96
FBtr0417690	TAA	37
FBtr0418591	TAA	39
FBtr0422023	TAA	19
FBtr0417477	TAA	13
FBtr0418129	TAA	39
FBtr0418856	TAA	37
FBtr0256208	TAA	66
FBtr0421243	TGA	64
FBtr0417473	TAG	32
FBtr0421278	TGA	43
FBtr0416289	TAA	56
FBtr0419859	TAA	125
FBtr0420176	TAA	125
FBtr0255021	TAA	125
FBtr0416433	TAG	13
FBtr0418500	TGA	107
FBtr0250567	TAA	48
FBtr0419719	TGA	8
FBtr0250565	TAA	16
FBtr0256463	TAA	50
FBtr0417954	TAA	35
FBtr0256465	TAA	34
FBtr0420623	TAA	34
FBtr0256464	TAG	18
FBtr0421454	TAG	104
FBtr0416939	TAA	390
FBtr0245825	TGA	30
FBtr0245817	TAA	8
FBtr0245819	TAA	7
FBtr0246212	TAA	189
FBtr0245823	TAG	13
FBtr0254552	TAG	44
FBtr0245015	TAA	10
FBtr0418233	TAA	49
FBtr0245017	TAA	64
FBtr0245453	TAA	71
FBtr0420841	TAA	243
FBtr0421576	TAA	15
FBtr0420558	TAG	46
FBtr0416987	TAG	46
FBtr0253372	TAG	236
FBtr0253367	TGA	17
FBtr0253366	TGA	24
FBtr0253365	TAA	231
FBtr0253371	TAG	16
FBtr0253370	TAA	58
FBtr0415540	TAA	230
FBtr0253369	TAA	230
FBtr0253368	TAG	202
FBtr0415917	TAA	47
FBtr0251593	TAG	12
FBtr0419237	TAG	131
FBtr0251594	TAG	131
FBtr0251595	TAA	110
FBtr0419709	TAG	36
FBtr0251591	TAG	40
FBtr0248854	TAA	127
FBtr0248856	TAG	38
FBtr0253202	TAA	828
FBtr0421184	TGA	100
FBtr0421437	TGA	100
FBtr0416882	TGA	100
FBtr0421755	TGA	100
FBtr0422029	TGA	100
FBtr0416737	TGA	100
FBtr0253201	TAG	150
FBtr0253200	TAG	122
FBtr0253194	TAG	121
FBtr0251487	TAA	58
FBtr0421290	TGA	124
FBtr0240909	TGA	20
FBtr0249390	TAG	171
FBtr0252170	TGA	34
FBtr0415579	TGA	47
FBtr0241918	TAA	2
FBtr0252174	TAA	17
FBtr0252173	TGA	117
FBtr0252175	TGA	1
FBtr0241913	TAA	141
FBtr0421618	TAA	142
FBtr0252177	TAA	139
FBtr0420836	TGA	19
FBtr0419886	TGA	19
FBtr0417897	TAA	115
FBtr0241916	TAA	13
FBtr0418977	TAG	531
FBtr0421105	TGA	30
FBtr0415478	TAG	68
FBtr0421190	TAA	100
FBtr0417861	TAA	100
FBtr0418312	TAA	100
FBtr0416919	TAG	493
FBtr0420148	TAA	100
FBtr0418123	TAA	49
FBtr0421881	TAA	100
FBtr0244369	TAG	114
FBtr0244368	TAA	22
FBtr0416621	TAG	252
FBtr0244371	TAA	324
FBtr0253678	TAA	95
FBtr0415803	TAA	243
FBtr0253676	TAA	243
FBtr0253672	TGA	36
FBtr0419229	TGA	22
FBtr0246385	TGA	75
FBtr0418903	TAA	16
FBtr0255879	TAA	106
FBtr0255874	TAA	16
FBtr0255880	TAA	26
FBtr0421941	TAA	109
FBtr0420870	TAG	54
FBtr0243539	TAG	84
FBtr0418733	TAA	16
FBtr0417919	TAA	9
FBtr0417625	TAG	115
FBtr0243540	TAG	115
FBtr0255277	TAA	186
FBtr0420736	TAA	186
FBtr0246888	TAA	82
FBtr0417262	TAA	56
FBtr0246881	TAG	687
FBtr0246882	TAG	52
FBtr0421949	TGA	31
FBtr0420230	TGA	31
FBtr0415769	TGA	31
FBtr0418556	TGA	31
FBtr0418830	TGA	31
FBtr0246885	TGA	23
FBtr0246883	TAA	100
FBtr0244592	TAA	653
FBtr0421562	TAA	69
FBtr0244589	TAA	69
FBtr0420921	TGA	144
FBtr0420580	TAG	137
FBtr0247380	TAG	14
FBtr0244594	TAA	375
FBtr0416738	TGA	34
FBtr0417256	TGA	58
FBtr0420292	TAG	86
FBtr0416790	TAG	86
FBtr0420506	TAG	86
FBtr0421349	TAG	86
FBtr0242730	TAA	22
FBtr0245762	TAA	461
FBtr0246087	TAA	37
FBtr0419198	TAA	11
FBtr0418833	TAG	19
FBtr0246088	TAA	2
FBtr0255054	TGA	230
FBtr0416702	TGA	531
FBtr0251158	TAG	16
FBtr0243655	TGA	172
FBtr0243286	TAG	17
FBtr0416494	TGA	30
FBtr0415956	TGA	30
FBtr0245139	TAG	111
FBtr0245140	TGA	1
FBtr0245141	TGA	69
FBtr0417553	TAA	18
FBtr0419917	TAA	18
FBtr0245136	TGA	90
FBtr0245138	TAA	174
FBtr0245143	TGA	404
FBtr0253019	TAG	28
FBtr0246780	TGA	206
FBtr0246195	TAG	18
FBtr0246467	TAG	12
FBtr0419351	TAG	252
FBtr0252730	TAG	36
FBtr0246782	TAG	20
FBtr0417062	TAG	103
FBtr0247662	TAG	26
FBtr0246187	TGA	20
FBtr0246189	TAA	16
FBtr0246190	TAA	15
FBtr0245283	TAA	20
FBtr0248196	TAA	112
FBtr0245276	TAA	17
FBtr0245277	TAG	179
FBtr0245278	TAA	1
FBtr0245279	TGA	332
FBtr0244786	TAG	31
FBtr0252996	TGA	189
FBtr0251480	TAG	98
FBtr0242157	TAG	5
FBtr0242154	TAA	37
FBtr0242155	TGA	92
FBtr0242150	TGA	39
FBtr0241687	TAA	88
FBtr0242159	TAA	537
FBtr0252872	TGA	32
FBtr0252866	TAG	130
FBtr0419412	TAA	7
FBtr0417573	TAA	7
FBtr0419484	TAA	7
FBtr0416718	TGA	4
FBtr0252874	TAA	56
FBtr0416206	TAA	56
FBtr0420519	TGA	145
FBtr0421722	TGA	59
FBtr0418624	TAA	51
FBtr0251126	TAA	200
FBtr0418383	TAA	47
FBtr0246497	TAA	142
FBtr0253697	TGA	205
FBtr0241284	TGA	437
FBtr0241280	TAA	25
FBtr0421460	TAA	223
FBtr0253692	TAG	187
FBtr0253694	TAA	125
FBtr0420627	TAA	209
FBtr0416695	TGA	34
FBtr0421452	TAA	209
FBtr0241035	TGA	73
FBtr0253695	TAG	4
FBtr0252565	TAA	187
FBtr0249798	TAA	19
FBtr0252557	TAG	172
FBtr0252558	TAG	300
FBtr0252560	TGA	125
FBtr0252563	TAG	40
FBtr0251751	TAA	1
FBtr0251752	TGA	19
FBtr0251753	TGA	55
FBtr0251757	TAA	34
FBtr0254807	TAA	54
FBtr0420008	TAA	161
FBtr0418044	TGA	8
FBtr0254799	TAG	99
FBtr0254805	TAG	225
FBtr0254803	TAG	183
FBtr0254804	TAA	146
FBtr0246596	TAG	99
FBtr0252537	TAG	190
FBtr0248833	TAG	12
FBtr0417604	TAA	51
FBtr0416003	TAA	88
FBtr0420858	TAA	6
FBtr0418950	TAG	196
FBtr0421846	TAA	30
FBtr0420880	TAG	150
FBtr0252544	TAA	34
FBtr0251082	TAG	78
FBtr0253531	TAA	42
FBtr0253532	TGA	90
FBtr0253529	TAA	55
FBtr0416253	TAA	148
FBtr0244201	TAA	115
FBtr0247186	TAG	34
FBtr0244195	TAG	326
FBtr0418732	TAA	157
FBtr0244198	TAG	43
FBtr0417064	TAA	92
FBtr0417706	TAA	92
FBtr0244200	TAA	126
FBtr0242819	TAA	10
FBtr0421510	TAA	222
FBtr0242815	TAA	67
FBtr0242817	TAA	2
FBtr0418166	TGA	122
FBtr0421178	TGA	122
FBtr0242810	TAG	17
FBtr0248272	TAA	6
FBtr0248273	TAA	356
FBtr0248278	TAA	15
FBtr0248276	TAG	59
FBtr0248281	TAA	120
FBtr0421194	TAA	47
FBtr0256269	TAA	113
FBtr0417003	TGA	18
FBtr0256265	TAA	111
FBtr0256264	TAA	87
FBtr0418132	TGA	14
FBtr0418004	TGA	202
FBtr0244496	TAA	6
FBtr0417377	TGA	238
FBtr0420129	TGA	50
FBtr0250585	TGA	42
FBtr0416711	TAA	43
FBtr0421066	TAA	100
FBtr0419280	TAA	43
FBtr0416141	TAA	100
FBtr0415530	TAA	100
FBtr0250586	TAA	64
FBtr0419306	TAG	11
FBtr0421052	TAA	27
FBtr0250593	TAA	98
FBtr0250592	TAA	1
FBtr0416651	TGA	209
FBtr0419380	TAA	13
FBtr0420874	TGA	16
FBtr0256482	TAA	230
FBtr0256489	TAG	21
FBtr0420306	TAG	21
FBtr0421185	TAG	172
FBtr0419947	TAG	172
FBtr0247044	TAG	23
FBtr0256491	TAG	231
FBtr0256490	TAA	22
FBtr0247039	TAA	606
FBtr0247041	TAA	27
FBtr0251202	TAG	98
FBtr0245798	TGA	9
FBtr0245796	TAG	55
FBtr0245797	TAG	17
FBtr0245802	TAA	28
FBtr0245803	TAG	214
FBtr0255188	TAA	81
FBtr0421392	TAG	22
FBtr0419261	TAA	79
FBtr0251077	TAG	226
FBtr0418172	TGA	87
FBtr0245472	TAA	64
FBtr0245467	TAG	99
FBtr0245466	TAA	42
FBtr0245469	TAA	21
FBtr0245468	TAA	24
FBtr0249896	TAG	168
FBtr0255189	TAG	235
FBtr0416311	TAG	235
FBtr0419273	TAG	235
FBtr0420871	TAA	71
FBtr0246598	TAA	118
FBtr0418928	TAG	66
FBtr0415513	TGA	6
FBtr0251572	TAG	408
FBtr0246597	TAA	114
FBtr0416714	TGA	74
FBtr0419241	TAA	23
FBtr0251578	TAA	23
FBtr0248875	TAG	45
FBtr0248872	TAG	36
FBtr0248879	TAA	20
FBtr0248881	TGA	62
FBtr0253221	TAG	13
FBtr0249715	TAA	74
FBtr0419445	TAA	20
FBtr0421502	TGA	164
FBtr0415615	TAG	30
FBtr0421072	TAA	11
FBtr0240889	TAG	72
FBtr0417877	TAG	35
FBtr0247543	TAA	36
FBtr0247550	TAA	25
FBtr0250448	TGA	209
FBtr0249039	TAG	116
FBtr0250447	TAA	1
FBtr0254550	TAG	130
FBtr0419786	TAA	61
FBtr0421412	TAG	103
FBtr0242341	TAA	93
FBtr0418310	TAA	211
FBtr0252138	TAA	212
FBtr0242346	TAA	295
FBtr0241894	TGA	23
FBtr0242349	TAA	12
FBtr0242348	TAG	37
FBtr0417364	TAA	73
FBtr0241447	TAA	50
FBtr0416678	TAG	60
FBtr0418449	TAA	221
FBtr0250449	TAA	6
FBtr0254556	TAA	100
FBtr0417684	TAA	100
FBtr0418827	TAG	292
FBtr0420896	TAG	292
FBtr0417538	TAG	292
FBtr0244347	TAA	121
FBtr0416408	TAG	1
FBtr0244349	TAG	268
FBtr0244344	TAA	97
FBtr0419396	TGA	163
FBtr0252463	TAA	43
FBtr0252461	TGA	8
FBtr0417346	TAG	87
FBtr0252459	TAA	36
FBtr0252458	TAA	33
FBtr0252457	TAA	55
FBtr0421553	TAG	4
FBtr0416535	TAG	4
FBtr0241321	TAG	47
FBtr0421025	TAA	34
FBtr0416435	TAG	63
FBtr0250443	TAG	123
FBtr0417454	TAA	221
FBtr0247412	TAG	127
FBtr0251097	TGA	121
FBtr0420094	TAA	25
FBtr0247415	TAA	5
FBtr0241323	TGA	99
FBtr0250446	TGA	63
FBtr0251098	TGA	92
FBtr0421531	TAA	27
FBtr0418954	TAA	147
FBtr0254457	TAG	352
FBtr0251797	TGA	389
FBtr0252474	TAA	100
FBtr0251794	TGA	31
FBtr0416605	TAG	14
FBtr0415703	TAG	338
FBtr0251182	TGA	254
FBtr0255254	TAA	124
FBtr0255253	TAA	3
FBtr0255252	TAA	117
FBtr0255258	TAA	307
FBtr0418541	TGA	537
FBtr0415696	TGA	537
FBtr0255256	TAA	2
FBtr0419045	TAG	48
FBtr0255260	TAG	190
FBtr0417540	TAG	190
FBtr0255259	TAG	26
FBtr0418974	TAA	7
FBtr0416359	TAA	53
FBtr0418249	TGA	8
FBtr0244606	TAG	173
FBtr0244605	TGA	31
FBtr0418436	TAA	122
FBtr0247351	TAA	160
