CAK72097	TGA	0
CAK67733	TGA	0
CAK67809	TGA	0
CAK67798	TGA	0
CAK67729	TGA	0
CAK67763	TGA	92
CAK67840	TGA	0
CAK67806	TGA	0
CAK67731	TGA	0
CAK67786	TGA	0
CAK67770	TGA	0
CAK67811	TGA	0
CAK67819	TGA	38
CAK67728	TGA	0
CAK67818	TGA	0
CAK67759	TGA	0
CAK67789	TGA	0
CAK67779	TGA	0
CAK67802	TGA	0
CAK67803	TGA	48
CAK67740	TGA	0
CAK67771	TGA	40
CAK67766	TGA	0
CAK67794	TGA	35
CAK67816	TGA	0
CAK67790	TGA	0
CAK67797	TGA	0
CAK67734	TGA	0
CAK67726	TGA	47
CAK67764	TGA	0
CAK67812	TGA	0
CAK67813	TGA	0
CAK67826	TGA	0
CAK67767	TGA	0
CAK67753	TGA	0
CAK67833	TGA	0
CAK67821	TGA	44
CAK67772	TGA	0
CAK67745	TGA	61
CAK67743	TGA	0
CAK67800	TGA	0
CAK67807	TGA	0
CAK67725	TGA	0
CAK67736	TGA	0
CAK67754	TGA	0
CAK67727	TGA	51
CAK67825	TGA	0
CAK67787	TGA	0
CAK67799	TGA	49
CAK67749	TGA	53
CAK67735	TGA	0
CAK67776	TGA	49
CAK67841	TGA	0
CAK67817	TGA	0
CAK67762	TGA	0
CAK67824	TGA	0
CAK67834	TGA	0
CAK67730	TGA	0
CAK67792	TGA	0
CAK67785	TGA	0
CAK67781	TGA	48
CAK67827	TGA	0
CAK67793	TGA	0
CAK67760	TGA	0
CAK67805	TGA	0
CAK67837	TGA	51
CAK67757	TGA	0
CAK67746	TGA	42
CAK67829	TGA	0
CAK67738	TGA	36
CAK67835	TGA	0
CAK67768	TGA	38
CAK67777	TGA	0
CAK67795	TGA	0
CAK67822	TGA	0
CAK67758	TGA	0
CAK67783	TGA	0
CAK67732	TGA	0
CAK67756	TGA	0
CAK67750	TGA	0
CAK67839	TGA	0
CAK67742	TGA	56
CAK67739	TGA	27
CAK67755	TGA	0
CAK67747	TGA	0
CAK67828	TGA	0
CAK67748	TGA	32
CAK67752	TGA	0
CAK67751	TGA	0
CAK67820	TGA	0
CAK67780	TGA	70
CAK67836	TGA	0
CAK67838	TGA	0
CAK67744	TGA	0
CAK67784	TGA	0
CAK67782	TGA	0
CAK67831	TGA	0
CAK67737	TGA	0
CAK67808	TGA	0
CAK67775	TGA	0
CAK67765	TGA	0
CAK67815	TGA	0
CAK67741	TGA	0
CAK67810	TGA	0
CAK67773	TGA	0
CAK67724	TGA	0
CAK67796	TGA	0
CAK67774	TGA	0
CAK67804	TGA	0
