ABO93652	TAG	0
ABO93658	TAA	0
ABO93703	TAA	0
ABO93705	TAA	0
ABO93752	TAA	0
ABO93790	TAG	0
ABO93802	TAG	0
ABO93815	TAG	0
ABO93844	TAA	0
ABO93858	TAA	0
ABO93875	TAG	0
ABO93929	TAA	0
ABO93938	TAA	0
ABO93971	TAA	0
ABO94049	TAA	0
ABO94055	TAG	0
ABO94073	TGA	0
ABO94115	TGA	0
ABO94156	TAG	0
ABO94173	TAG	0
ABO94189	TAG	0
ABO94237	TAG	0
ABO94243	TAG	0
ABO94260	TAA	0
ABO94273	TAG	0
ABO94285	TGA	0
ABO94295	TGA	0
ABO94334	TGA	0
ABO94385	TGA	0
ABO94395	TAA	0
ABO94513	TAG	0
ABO94558	TAG	0
ABO94591	TGA	0
ABO94642	TGA	0
ABO94649	TAA	0
ABO94744	TAG	0
ABO94765	TAG	0
ABO94771	TGA	0
ABO94822	TAA	0
ABO94880	TAG	0
ABO94891	TAG	0
ABO94977	TGA	0
ABO94982	TAA	0
ABO94997	TGA	0
ABO95000	TAG	0
ABO95008	TAG	0
ABO95013	TGA	0
ABO95029	TAA	0
ABO95064	TGA	0
ABO95072	TAA	0
ABO95097	TAG	0
ABO95166	TAA	0
ABO95186	TGA	0
ABO95272	TAA	0
ABO95302	TGA	0
ABO95312	TGA	0
ABO95365	TAG	0
ABO95370	TGA	0
ABO95377	TAG	0
ABO95396	TAG	0
ABO95408	TAG	0
ABO95423	TAA	0
ABO95457	TGA	0
ABO95472	TGA	0
ABO95477	TGA	0
ABO95494	TGA	0
ABO95496	TAG	0
ABO95518	TGA	0
ABO95522	TGA	0
ABO95534	TAG	0
ABO95603	TGA	0
ABO95630	TAA	0
ABO95766	TAA	0
ABO95789	TAG	0
ABO95832	TAG	0
ABO95864	TAG	0
ABO95886	TGA	0
ABO95931	TAG	0
ABO95946	TAG	0
ABO95973	TAA	0
ABO96008	TGA	0
ABO96022	TAG	0
ABO96064	TAG	0
ABO96068	TGA	0
ABO96104	TGA	0
ABO96120	TGA	0
ABO96132	TGA	0
ABO96255	TAG	0
ABO96268	TAG	0
ABO96293	TGA	0
ABO96340	TAG	0
ABO96454	TAG	0
ABO96478	TGA	0
ABO96494	TAG	0
ABO96500	TAA	0
ABO96577	TAA	0
ABO96913	TGA	0
ABO96948	TAA	0
ABO96981	TAG	0
ABO96998	TGA	0
ABO97023	TAG	0
ABO97027	TAG	0
ABO97048	TAG	0
ABO97087	TGA	0
ABO97091	TAA	0
ABO97097	TAG	0
ABO97107	TAA	0
ABO97126	TGA	0
ABO97161	TAG	0
ABO97240	TGA	0
ABO97259	TAA	0
ABO97270	TAG	0
ABO97382	TAA	0
ABO97430	TGA	0
ABO97500	TAG	0
ABO97537	TGA	0
ABO97585	TAG	0
ABO97637	TGA	0
ABO97646	TGA	0
ABO97707	TAG	0
ABO97768	TGA	0
ABO97783	TAG	0
ABO97803	TAG	0
ABO97827	TAG	0
ABO97829	TAG	0
ABO97922	TAA	0
ABO97923	TAA	0
ABO97955	TAA	0
ABO97960	TAA	0
ABO97963	TAG	0
ABO97982	TGA	0
ABO97985	TGA	0
ABO98020	TAG	0
ABO98025	TAG	0
ABO98071	TAA	0
ABO98148	TGA	0
ABO98164	TAG	0
ABO98192	TAA	0
ABO98193	TAA	0
ABO98347	TAG	0
ABO98353	TGA	0
ABO98393	TAG	0
ABO98422	TAG	0
ABO98427	TAG	0
ABO98574	TAG	0
ABO98607	TAA	0
ABO98623	TAA	0
ABO98650	TGA	0
ABO98707	TAG	0
ABO98815	TGA	0
ABO98821	TGA	0
ABO98831	TAA	0
ABO98837	TAG	0
ABO98856	TAA	0
ABO98868	TAA	0
ABO98881	TAG	0
ABO98884	TAG	0
ABO98931	TAA	0
ABO98950	TGA	0
ABO98952	TAG	0
ABO98993	TAA	0
ABO98999	TAA	0
ABO99005	TGA	0
ABO99015	TAA	0
ABO99078	TAA	0
ABO99145	TGA	0
ABO99156	TAA	0
ABO99160	TGA	0
ABO99162	TAG	0
ABO99182	TGA	0
ABO99239	TAG	0
ABO99292	TGA	0
ABO99304	TGA	0
ABO99330	TAG	0
ABO99358	TAA	0
ABO99413	TGA	0
ABO99417	TAA	0
ABO99425	TAG	0
ABO99441	TGA	0
ABO99479	TAG	0
ABO99484	TAA	0
ABO99485	TAG	0
ABO99521	TAG	0
ABO99524	TGA	0
ABO99548	TAA	0
ABO99555	TGA	0
ABO99578	TAA	0
ABO99598	TAG	0
ABO99665	TAG	0
ABO99700	TAA	0
ABO99711	TAA	0
ABO99716	TAA	0
ABO99742	TAA	0
ABO99779	TGA	0
ABO99791	TGA	0
ABO99796	TAG	0
ABO99861	TAG	0
ABO99870	TGA	0
ABO99891	TAA	0
ABO99893	TAA	0
ABO99897	TAA	0
ABO99935	TAG	0
ABP00018	TGA	0
ABP00061	TAA	0
ABP00094	TGA	0
ABP00103	TAA	0
ABP00113	TGA	0
ABP00154	TGA	0
ABP00178	TAA	0
ABP00187	TGA	0
ABP00195	TGA	0
ABP00240	TGA	0
ABP00316	TGA	0
ABP00337	TAG	0
ABP00346	TGA	0
ABP00347	TAA	0
ABP00361	TAA	0
ABP00405	TGA	0
ABP00406	TGA	0
ABP00443	TAA	0
ABP00477	TGA	0
ABP00492	TGA	0
ABP00494	TAA	0
ABP00511	TAA	0
ABP00541	TAG	0
ABP00552	TGA	0
ABP00576	TAA	0
ABP00593	TAG	0
ABP00594	TAG	0
ABP00605	TAA	0
ABP00656	TAG	0
ABP00677	TGA	0
ABP00713	TAA	0
ABP00780	TAG	0
ABP00809	TAG	0
ABP00823	TAG	0
ABP00860	TGA	0
ABP00909	TAA	0
ABP00931	TAA	0
ABP00959	TGA	0
ABP00982	TGA	0
ABP00983	TGA	0
ABP00998	TAA	0
ABP01025	TGA	0
ABP01081	TAG	0
ABP01091	TGA	0
ABP01145	TAA	0
ABP01166	TGA	0
ABP01182	TAG	0
ABP01184	TAG	0
ABP01189	TAA	0
ABP01193	TGA	0
ABP01196	TAA	0
ABO97928	TAA	21
ABO97932	TGA	60
ABO98149	TAA	58
ABO97945	TAG	5
ABO95814	TAG	29
ABO97316	TGA	46
ABO99031	TGA	94
ABO93733	TGA	14
ABO98955	TGA	21
ABO95248	TAA	151
ABP00034	TGA	63
ABO99886	TGA	286
ABP01065	TGA	98
ABO99299	TAA	78
ABO99478	TAA	22
ABO95347	TAG	29
ABO96552	TAA	6
ABO95734	TGA	50
ABO98331	TAG	836
ABO97221	TAG	16
ABO97219	TAA	71
ABO96261	TGA	137
ABO99389	TAA	52
ABO95416	TGA	86
ABP00141	TAG	111
ABP00140	TGA	538
ABP00146	TGA	79
ABP00273	TAG	29
ABO95444	TAG	285
ABP00770	TAA	67
ABP00353	TAG	21
ABP00769	TGA	1
ABO97854	TGA	17
ABO99284	TAA	98
ABO93887	TAA	45
ABO94918	TAG	27
ABO99266	TGA	58
ABO96667	TGA	138
ABO93963	TGA	6
ABO94297	TAG	207
ABP00496	TAG	92
ABO96250	TGA	14
ABO98170	TGA	10
ABO95287	TGA	20
ABO95205	TAG	33
ABO99850	TAG	11
ABO96575	TAG	18
ABO96126	TAA	114
ABO96822	TAA	7
ABO97191	TGA	41
ABO95717	TAG	26
ABO95716	TAA	7
ABO96238	TAG	18
ABO95993	TGA	80
ABO97395	TAA	16
ABO97607	TGA	57
ABO98998	TGA	23
ABP00899	TAG	18
ABO94143	TAG	65
ABO94351	TGA	61
ABO99307	TGA	52
ABO99456	TGA	4
ABO96997	TAA	477
ABO93682	TGA	152
ABO94024	TAA	36
ABO96545	TAA	56
ABO96785	TGA	102
ABO99176	TAG	1108
ABO95467	TAA	19
ABO98453	TAG	29
ABO97694	TAG	102
ABO98232	TAG	36
ABP00095	TAA	120
ABO98176	TGA	154
ABP00956	TAG	36
ABO94663	TGA	73
ABO98100	TAG	79
ABO98343	TAA	23
ABO94279	TAG	7
ABO98516	TAA	88
ABO96103	TAA	11
ABO96335	TAA	8
ABP00286	TGA	32
ABP00288	TGA	81
ABO97151	TAA	1293
